почувствовать	v	205.4	88.2	35.5	29
образец	s	21.1	79.4	238.5	18.9
адрес	s	84.8	102.2	99	71.8
ощущение	s	98.8	114.2	98	46.6
прошлое	s	90.4	129.1	116.4	21.4
прочитать	v	76.3	80.2	52.9	147.4
оттуда	advpro	118.3	59.5	28.8	149.9
трубка	s	194.8	47.7	36.7	76.9
выполнять	v	42.6	106.6	180.2	26.5
воля	s	125.9	124.1	87	18.9
секунда	s	167.9	74	53.3	60.5
остальной	apro	81.7	119.7	116.5	37.8
нынешний	a	53.9	239.2	62.4	0
войско	s	56.5	187.4	111.2	0
европейский	a	22.3	159.6	173.2	0
двое	num	158.5	80.7	30.4	84.4
проведение	s	0	0	353.7	0
командир	s	141	91.8	105.4	15.1
простить	v	166	60.8	38.2	88.2
будущий	a	67.6	162.5	93.6	29
ради	pr	129	105.9	53.3	64.3
судья	s	38.3	87.7	195.5	30.2
боль	s	168.6	86.5	51.1	45.4
профессиональный	a	30.6	148.4	162.4	10.1
помещение	s	64.1	103.6	138.4	45.4
господи	intj	119.3	22.3	19.4	190.3
отечественный	a	21.5	167.4	152.1	10.1
тихий	a	175.7	75	35.8	64.3
поступить	v	68.5	108.8	72.6	100.8
охрана	s	62.6	91.9	165.7	30.2
рыба	s	113.8	79.1	49.7	107.1
существование	s	57.7	110.6	170.4	10.1
подруга	s	122.4	52.3	59.1	114.7
страница	s	75.4	117	95.6	60.5
бой	s	130	132.2	66.7	18.9
стекло	s	161.2	77.1	45	64.3
согласно	pr	20.9	108.1	218.6	0
девчонка	s	82.2	20.2	25.8	219.2
офицер	s	146.4	126.2	52	22.7
коридор	s	200.8	68.2	0	78.1
информационный	a	0	0	347.1	0
закончить	v	100.2	99.1	49.4	98.3
вставать	v	106.9	46.7	37.1	155
предусмотреть	v	0	0	345.6	0
революция	s	57.3	155.6	86.4	45.4
победа	s	76.5	191.2	61.8	15.1
попытка	s	64.8	148.6	119.4	11.3
главное	s	77.8	99.3	58	108.4
задний	a	87.1	65.6	151.5	39.1
масло	s	55.2	74.5	118.9	94.5
мастер	s	72.3	139.5	84.2	46.6
перестать	v	158.4	83.9	46.1	54.2
вниз	adv	173	58.6	51.6	59.2
сосед	s	139.6	87.2	39.5	75.6
девять	num	62.4	55.7	32.9	190.3
обратиться	v	86.2	133.6	94	26.5
верхний	a	73	64.5	166.5	35.3
бить	v	174.7	78.3	33.3	52.9
женский	a	124.2	96.1	70.7	47.9
готовить	v	66.7	98.4	54.1	119.7
собственно	adv	78.5	95.1	88.3	76.9
сожаление	s	67.4	134.2	96.5	40.3
сутки	s	80.1	78.5	124.3	55.4
отсюда	advpro	115.9	65.9	67.5	88.2
блок	s	21.9	101.9	132.5	80.6
собирать	v	79.5	83.1	51.6	122.2
летний	a	51.9	136.8	90.9	56.7
фраза	s	102.2	111	62.2	60.5
компьютер	s	43.5	76.5	85.7	129.8
учет	s	0	0	335.4	0
жалко	adv	94	29.1	30.8	181.4
медленно	adv	220.1	57.4	33.9	23.9
здравствовать	v	74.5	36.2	31.2	192.8
сентябрь	s	26.6	157.8	86	64.3
длина	s	20.1	43.8	247	22.7
станция	s	95.8	128.5	71.5	37.8
отличие	s	39.8	121.1	172.3	0
ли	conj	111.5	113.8	83.5	23.9
признак	s	37.9	65.7	213.8	15.1
список	s	49.1	142.4	103	37.8
ах	intj	157.5	41.3	23.5	109.6
волна	s	114.2	80.5	99.2	37.8
читатель	s	41.1	196.3	94.2	0
карман	s	236.3	61.2	0	34
привыкнуть	v	116.7	77.7	40.1	97
улыбаться	v	210.7	62.8	0	58
остров	s	84.8	104.4	111.9	30.2
подарок	s	74.1	86.8	59.3	110.9
организм	s	34.6	78.7	200.1	17.6
март	s	31.4	146.2	83.7	69.3
формирование	s	0	0	329.9	0
комитет	s	22.6	189.9	117.3	0
едва	adv	188.2	101.5	39.9	0
устроить	v	105.8	107.4	48.5	66.8
весна	s	91	108	57.6	71.8
понимание	s	34.8	91.1	188	13.9
серый	a	174.7	54.9	28.9	69.3
молодец	s	65.9	0	31	230.6
сдавать	v	30.3	40	34.2	223
светлый	a	116.8	70.3	78.5	61.7
бедный	a	103	84.1	41.8	98.3
мозг	s	91.4	62.2	130.4	42.8
стиль	s	36.7	139.5	107.8	42.8
поверить	v	151.6	82.4	35.8	56.7
ближайший	a	63	153.9	88.7	20.2
поезд	s	125	89.1	42.2	69.3
нижний	a	66.6	73.6	156.4	29
субъект	s	0	0	325.6	0
выполнить	v	46.4	110.3	157.6	11.3
запись	s	41.3	84	116.8	83.2
хорошо	part	85.3	33.4	33.7	172.6
разница	s	62.6	67.2	75.2	119.7
существо	s	93.5	80.4	128	22.7
верный	a	95.8	93.7	58.2	76.9
напоминать	v	111.5	118.1	69.6	25.2
настолько	adv	84.7	99.7	65.6	74.3
заседание	s	25.1	151.9	137	10.1
апрель	s	22.4	141.3	103.6	56.7
пятнадцать	num	85	48.5	30.5	160
блин	intj	0	0	0	323.8
извинить	v	110.5	27.1	34.6	151.2
наличие	s	0	0	322.7	0
одежда	s	110	92.6	60.8	59.2
птица	s	119.4	69.3	111	22.7
достигнуть	v	49.9	122.8	139.3	10.1
возле	pr	215.8	54.7	24.7	26.5
специально	adv	56.9	87.7	87.6	89.5
выставка	s	22.2	151.7	106.2	41.6
обязанность	s	38.8	78.8	192.7	11.3
понятный	a	63.1	86	58.8	113.4
запах	s	165.2	54	41.6	59.2
глубина	s	107.3	81.3	117.1	13.9
везде	advpro	52.6	50.8	37.1	178.9
слеза	s	198.9	75.1	18.7	26.5
продукция	s	0	0	319.2	0
хоть	conj	140.1	63.2	32.4	83.2
учреждение	s	20.8	86	211.9	0
слабый	a	102.7	87	99.8	29
включить	v	68.6	66.1	91.6	92
красота	s	88.3	100	75.6	54.2
уезжать	v	68.2	50	19.5	180.2
стул	s	164.8	46.6	24.4	81.9
подход	s	0	0	317.7	0
меньше	num	65.9	104.6	79.1	68
замечательный	a	60.4	125.5	57.4	74.3
наблюдать	v	103.1	87.2	109.3	17.6
перевод	s	25.4	96.9	140.4	54.2
характеристика	s	0	0	316.8	0
министерство	s	23	177.6	116	0
уголовный	a	22.8	100.1	179.8	13.9
клиент	s	47.4	115.8	125.4	27.7
благодаря	pr	36.3	135.9	131	12.6
капитан	s	232.8	61.5	0	21.4
слой	s	39.8	71	189.8	15.1
фигура	s	104.9	97.9	89.7	22.7
юридический	a	0	0	315.2	0
приятный	a	83.7	74.7	50.8	105.8
октябрь	s	26.8	158.3	86.8	42.8
фактор	s	0	0	314.6	0
милый	a	137.5	72	40.3	64.3
ремонт	s	29.8	80.4	112.7	90.7
долг	s	81.9	129.2	53.3	49.1
железный	a	134.5	87.8	50.7	40.3
лошадь	s	129.6	61.7	27.5	94.5
поколение	s	41.1	147.1	98.9	25.2
отделение	s	62	117.1	100.3	32.8
произведение	s	27.6	124.4	137.4	22.7
тяжело	adv	104.3	58.6	29.4	119.7
телевизор	s	101.9	65.9	30.7	113.4
означать	v	59.8	113.7	138	0
бегать	v	99.9	39.8	21.6	149.9
настроение	s	80	103.3	58.6	69.3
кофе	s	102.1	41.8	27.3	139.9
падать	v	127.2	63.6	43.4	76.9
молоко	s	67.8	49.6	59.9	133.6
пригласить	v	88.2	139	30.7	52.9
кровать	s	167.6	44.9	26.1	71.8
мягкий	a	115	69.9	62.5	63
раз	conj	98.1	47.7	36.1	128.5
официальный	a	27.7	157.7	113.5	11.3
десяток	s	89.6	142.9	62.5	15.1
знакомый	s	82.7	76	40.3	110.9
спокойный	a	119	71.2	38.8	80.6
выборы	s	20.5	243.4	45.4	0
прочий	apro	70.3	122.3	95.2	21.4
середина	s	64.3	105.9	108.4	30.2
эпоха	s	31.4	121.6	141.6	13.9
ясный	a	120.9	78.7	54.4	54.2
выделить	v	19.5	79.5	209.1	0
звонок	s	114.9	67.1	20.2	105.8
кончиться	v	134.3	62	19.5	92
традиция	s	25.9	144.7	117	20.2
колено	s	198.3	47.5	30.3	31.5
экономический	a	0	307.3	0	0
обратить	v	79.9	89.3	98.9	39.1
странно	adv	127.6	57.9	28.3	93.2
платье	s	103.1	50	21.5	132.3
опасный	a	87.4	110.8	85.9	22.7
полезный	a	37.8	88.8	134.6	45.4
медицинский	a	37.8	97.5	151	20.2
поток	s	58.1	90.4	140.3	17.6
сфера	s	0	0	306	0
музей	s	47.9	145.5	44.1	68
высоко	adv	61	67.8	159.1	17.6
труба	s	101.3	69.9	80	54.2
том	s	37.2	95.9	148.3	23.9
продавать	v	50.3	74.2	32.9	147.4
заключение	s	25.3	82.2	197.1	0
сквозь	pr	203.4	63.5	25.9	11.3
реклама	s	22.4	118.3	92.5	70.6
насчет	pr	98.8	34.6	39.2	131
куда-то	advpro	116.2	41.2	0	146.2
полтора	num	64.6	85.6	36.1	117.2
состояться	v	30.9	179.5	93.1	0
трава	s	155.8	53.1	32.9	61.7
август	s	39.5	145.9	78.5	39.1
враг	s	128.4	121.9	37.6	15.1
подарить	v	65.2	71.6	33.3	132.3
строить	v	64.6	106.6	65	65.5
содержать	v	0	0	301.5	0
улыбнуться	v	268.8	32.6	0	0
очевидно	adv	66.5	104.2	105.3	25.2
северный	a	47	127.6	112.5	13.9
находить	v	80.2	93.9	87.2	39.1
обеспечить	v	25.2	119.4	155.7	0
художественный	a	26.4	147.8	93.3	32.8
синий	a	144.1	51.8	28.5	75.6
водка	s	158.3	72.2	0	69.3
толстый	a	149.9	48.3	34.8	66.8
усилие	s	69.5	114.8	115.4	0
узкий	a	115.6	62.6	98.7	22.7
честно	adv	77.8	65.1	39.3	117.2
двигаться	v	108.7	77.5	71.2	41.6
заместитель	s	27.4	171.2	100.4	0
утверждать	v	50.7	137	111.1	0
июнь	s	23.6	133.5	107.6	34
отдавать	v	69.4	76.6	49.4	103.3
исключение	s	30.6	91.6	162.4	13.9
явно	adv	103.1	115.3	56.9	22.7
яркий	a	94.7	105.7	68.6	29
декабрь	s	19.5	165.7	86.2	26.5
пакет	s	59.9	79.1	56.7	102.1
январь	s	18.8	166	84	29
исчезнуть	v	162.6	75.7	29.3	30.2
несколько	adv	78.8	94.1	103.3	21.4
веселый	a	142.1	89.9	26.3	39.1
менять	v	64.1	92.3	63.8	76.9
заставить	v	117.6	94.1	37.3	47.9
постепенно	adv	77.5	101.2	92.3	25.2
висеть	v	142	54.6	0	99.5
резко	adv	109.8	82.9	82	21.4
акция	s	24.6	172.5	98.9	0
спор	s	43.5	83.7	156	12.6
экономика	s	0	0	294.1	0
выбирать	v	57.2	74.7	65.1	97
случайно	adv	88.3	86	56.7	63
обед	s	94.2	66	29.1	104.6
вырасти	v	68.1	109.1	60	56.7
расположить	v	27.9	90.8	174.9	0
оставлять	v	86	85	61.9	60.5
противник	s	62.4	126.8	103.9	0
признать	v	46.2	118.7	117.8	10.1
концерт	s	33.5	174.5	25	59.2
прежний	a	112.2	114.8	65.2	0
ценность	s	27.7	97.5	166.8	0
вскоре	adv	103.6	149.1	39.2	0
баба	s	171.3	28.5	0	92
разумеется	adv	94	123.9	60.9	12.6
поступать	v	44.6	88.9	89.7	68
лично	adv	79.3	108.8	57.6	45.4
изучение	s	0	0	290.8	0
аппарат	s	49	124.1	102.4	15.1
вино	s	114.2	71.1	30.8	74.3
договориться	v	59.2	63.7	30.1	137.3
морской	a	67.6	92.6	108.5	21.4
редакция	s	37.5	131.1	121.4	0
во-вторых	adv	45.2	91	94.3	59.2
сколько	advpro	55.3	52.3	39.5	142.4
отправить	v	75	80.8	34.1	98.3
нарушение	s	0	0	287.8	0
нечего	advpro	106	53.7	25.8	102.1
основное	s	23.1	86.2	96.3	81.9
законодательство	s	0	0	287.5	0
свежий	a	107.9	74.2	48.4	56.7
вряд	adv	68.7	107.5	56.8	54.2
суббота	s	34.3	40.6	29.5	182.7
курить	v	116.8	38	25.1	107.1
сложиться	v	38	116.6	104.7	27.7
шея	s	163.6	38.4	33.2	51.7
захотеть	v	95	64.3	31.2	95.8
редкий	a	95	91.8	84.3	15.1
вкус	s	69.2	94.9	71.4	50.4
автобус	s	88.9	62	25.4	109.6
депутат	s	28.7	217	39.9	0
чей	apro	84.6	95.2	43.8	61.7
послать	v	100.6	63	29.7	92
должность	s	44.2	122.4	92.1	26.5
духовный	a	31	135.7	104.6	13.9
двенадцать	num	61.3	37.1	21.5	165.1
осень	s	72.8	108.4	45.7	56.7
зарплата	s	39.7	129.3	35	79.4
давление	s	23.5	71.2	167.3	21.4
домашний	a	64.2	82.8	84.3	51.7
толпа	s	146.2	82.5	18.7	35.3
буквально	adv	57.5	104.6	38.4	81.9
никуда	advpro	83.6	40.2	21.3	137.3
древний	a	77.6	84.1	105.3	15.1
слегка	adv	135.1	47.3	83.1	16.4
неужели	part	140.4	54.8	28.4	58
познакомиться	v	65	83.4	39.9	93.2
лишний	a	96.4	90.9	43.7	50.4
погибнуть	v	99.3	117.1	38.2	26.5
тень	s	146.5	70.9	41	22.7
шум	s	101.4	50.9	34.2	94.5
говориться	v	50.9	102.2	64.7	63
общаться	v	27.4	60.5	44.2	148.7
километр	s	77.2	98.3	43.5	61.7
серьезно	adv	74.9	62.3	36.1	107.1
генеральный	a	19.1	153.5	93.7	13.9
измениться	v	73.9	102.6	72.1	31.5
насколько	adv	54.9	102.6	79.6	42.8
дождь	s	138.9	59.9	23	58
ключ	s	119.7	54	49.2	56.7
доказательство	s	33.7	43.4	188.5	13.9
значительно	adv	25.2	86.8	157.2	10.1
перспектива	s	25.8	114.4	125.1	13.9
регион	s	0	0	279.1	0
держаться	v	128.1	72.1	33.4	45.4
рассмотреть	v	25.7	51.4	190.2	11.3
дама	s	129.2	76.6	30.9	41.6
открытие	s	43	102.3	119	13.9
согласный	a	65.3	57.1	73.5	81.9
изменить	v	52.6	102.2	93.9	29
кодекс	s	0	0	277.7	0
посвятить	v	28.7	128.5	109.1	11.3
проверить	v	80.1	58.9	60.3	78.1
разрешение	s	32.5	71.2	149.7	23.9
реализация	s	0	0	277	0
же	conj	76	84.4	68.6	47.9
подать	v	101	70.8	59.5	45.4
неожиданно	adv	166.1	90.4	19.9	0
обеспечивать	v	0	0	276.3	0
произнести	v	215.9	60.2	0	0
столица	s	44.3	180.8	39.5	11.3
должно	adv	64.4	80.5	80.4	50.4
вроде	pr	103	77.7	31.8	63
кресло	s	163	65.9	0	46.6
скажем	adv	58	95.7	61.2	60.5
острый	a	93.5	82.2	78	21.4
устройство	s	27.5	76.9	155.4	15.1
лететь	v	131.3	66.5	22.7	54.2
пожалуй	adv	112.2	103.3	40.1	18.9
появление	s	49.6	99	125.8	0
пора	adv	112	54.5	25.9	81.9
съесть	v	68.4	30.3	21.7	153.7
стакан	s	126.2	42.5	35.9	69.3
федеральный	a	0	273.9	0	0
богатый	a	69.4	108.1	58.5	37.8
встречать	v	84.3	85.5	34.6	69.3
психология	s	0	0	273.4	0
реформа	s	0	273	0	0
русский	s	65.5	104.1	35.3	68
многие	spro	55.6	119.7	46.9	50.4
административный	a	0	0	272.6	0
продать	v	67.3	88.1	30.2	86.9
кошка	s	74.9	36.7	34.8	126
запад	s	44.5	137.6	72.7	17.6
стремиться	v	46.9	112.7	102.4	10.1
арбитражный	a	0	0	272.1	0
дешевый	a	43	85.6	45	98.3
канал	s	28.9	97	116.9	29
сухой	a	112.7	63.1	73.2	22.7
черта	s	64.9	86.9	98.2	21.4
желтый	a	132.1	46.2	44	49.1
деталь	s	46.5	94.2	105	25.2
сумка	s	106	27.4	0	137.3
крыша	s	131	69.4	28.6	41.6
взаимодействие	s	0	0	270.6	0
лестница	s	149	51.1	21	49.1
июль	s	21.3	129.2	81.8	37.8
голубой	a	115	51.7	30.2	73.1
родственник	s	68.2	77.1	49	75.6
лагерь	s	85.4	110.8	39.5	34
предполагать	v	44.4	79.3	135.5	10.1
делаться	v	68.2	76	61.9	63
ресторан	s	90.7	96	23.1	59.2
преступление	s	46.8	110.9	110.8	0
беседа	s	71.2	110.1	55.2	31.5
регион	s	0	267.5	0	0
особо	adv	39.2	69	81	78.1
надоесть	v	67	26.2	22.8	151.2
фронт	s	91.8	107	41.8	26.5
сообщение	s	41.3	89.3	123.7	12.6
бок	s	145.2	35.2	37	49.1
использоваться	v	0	0	266.2	0
объявить	v	87.9	137.1	40.9	0
академия	s	25.8	102.8	95.5	41.6
житель	s	48.1	154.2	63.3	0
трудный	a	67.1	106.6	51.6	40.3
из-под	pr	153.7	54.6	24.5	32.8
редко	adv	63.4	71.7	55.8	74.3
ужасный	a	65.3	42.7	24.9	132.3
кусок	s	116.1	58.2	39.1	51.7
сыграть	v	40	139.2	40.1	45.4
милиция	s	106.7	102.8	32.5	22.7
подниматься	v	119.1	53.6	36.3	55.4
сегодняшний	a	49	120.5	65.9	29
мероприятие	s	18.5	94.4	135.1	16.4
дедушка	s	80.4	34.2	19.7	129.8
повторять	v	100.4	73.1	48.7	41.6
дума	s	29.1	153.3	58.4	22.7
режиссер	s	34.4	211.1	0	17.6
погода	s	58.1	54.7	35.4	114.7
след	s	129.3	68	45.4	20.2
парк	s	58.6	78.9	81.1	44.1
забрать	v	77.4	35.1	18.9	131
святой	a	68.1	105.6	64.8	23.9
устать	v	94.4	41.7	23.9	102.1
кормить	v	68.2	43.9	40.2	109.6
улыбка	s	178.1	60.9	0	22.7
наблюдение	s	30.3	51	180.2	0
величина	s	20.4	40.1	201	0
доклад	s	28.3	89.3	96.8	46.6
материальный	a	20.5	72.6	167.5	0
литературный	a	46.3	134.5	64.6	15.1
получение	s	0	0	260.2	0
сотня	s	71	111.5	53.7	23.9
назначение	s	26.2	94.2	139.7	0
инструмент	s	42.2	87.2	112.9	17.6
дурак	s	132.5	36.6	0	90.7
культурный	a	21.2	102	125.1	11.3
производить	v	30.4	83.5	115	30.2
осуществлять	v	0	0	258.9	0
дочка	s	69.1	48.5	39.7	100.8
описать	v	32.9	60	152	12.6
правовой	a	0	0	257.5	0
замечать	v	115.4	61.4	44.1	36.5
записывать	v	30.4	30.7	22.3	173.9
воспитание	s	21.6	52.1	164.6	18.9
совершить	v	56.7	90.4	109.8	0
честь	s	88.9	99.3	40.3	27.7
чисто	adv	46.7	64.8	58.8	85.7
восток	s	36.9	113.2	92	13.9
выполнение	s	0	0	256	0
требоваться	v	54.6	88.7	98.6	13.9
круглый	a	103.7	57.8	42.4	51.7
артист	s	44.2	187.4	0	23.9
сверху	adv	86.1	47.1	71.8	50.4
храм	s	44.8	114.8	68.1	27.7
воскресенье	s	37.7	44.4	24.1	148.7
вероятно	adv	77.7	78.7	78.1	20.2
поддерживать	v	39.6	106.5	88.2	20.2
творческий	a	26	139	88.8	0
приказ	s	86.6	77.5	74.6	15.1
нечто	spro	91.3	81.9	65.4	15.1
ресурс	s	0	0	253.6	0
назначить	v	56	111.1	61.2	25.2
воспоминание	s	74.4	99.9	47.6	31.5
семейный	a	54.9	85	75.7	37.8
запас	s	38.6	75.9	124.5	13.9
звучать	v	76.9	109.1	37.1	29
больной	a	85.5	65	56.1	45.4
сохранить	v	45.7	113.7	68.7	23.9
вершина	s	44.6	38.4	169	0
зритель	s	38.5	169.8	33.5	10.1
общение	s	29.1	79.8	98.7	44.1
вверх	adv	128.5	45.4	61.4	16.4
прекрасно	adv	70.5	78.4	41	61.7
лекция	s	32.2	46.4	39.4	133.6
исходить	v	33.7	71.6	146.2	0
доска	s	101.2	52.6	32.2	65.5
осуществляться	v	0	0	251.1	0
тайна	s	95.2	76.9	78.9	0
свадьба	s	52.3	35.9	25.2	137.3
костюм	s	97.4	96.5	0	56.7
реплика	s	18.6	29.2	25.1	177.7
библиотека	s	42.9	74.1	57.7	75.6
родина	s	69.7	128.7	39.1	12.6
сомнение	s	81.2	99.7	69.1	0
меняться	v	44.5	80.7	84.4	40.3
полагать	v	64	97.3	88.2	0
ученик	s	56.8	86	70	36.5
ящик	s	129.5	48.9	26.8	44.1
определяться	v	0	0	249.1	0
пост	s	44.5	126	59.5	18.9
часы	s	115.1	54.2	26.4	52.9
мужской	a	84.5	67.8	55.8	40.3
обстановка	s	48.5	104.5	73.8	21.4
гостиница	s	65.5	95.5	19.2	68
представляться	v	39.2	62.6	146.2	0
смена	s	42.8	80.7	85.1	39.1
поездка	s	41.1	113.1	36.7	56.7
приносить	v	60.9	73.1	46.8	66.8
указывать	v	36.9	41.3	118.9	50.4
деревянный	a	103.9	65.4	43.7	34
ночной	a	129.1	68.6	30.3	18.9
вещество	s	0	0	246.8	0
тянуть	v	114.6	47.2	24.4	60.5
попытаться	v	101.7	76.9	44.1	23.9
замуж	adv	54	34.3	25.9	132.3
журналист	s	45.9	181.1	19.2	0
формула	s	18.6	78.1	149.5	0
краска	s	67.6	52	50.9	75.6
рад	a	87	48.3	38.9	71.8
польза	s	48.2	100.1	87.4	10.1
перевести	v	75.6	70.8	40.1	59.2
реальность	s	38.3	76.8	130.6	0
экономика	s	0	245.5	0	0
жесткий	a	55	96.3	68.8	25.2
ввести	v	27.4	89.6	116.5	11.3
пиво	s	84	58.3	19.3	83.2
картошка	s	69.5	25.2	0	149.9
убрать	v	66.8	39.5	26.1	112.1
спасибо	part	73.5	0	42.4	128.5
совместный	a	21.4	96.4	126.5	0
крыло	s	81.5	51	85	26.5
телефонный	a	65.6	54.3	29.5	94.5
просьба	s	59.6	98.3	55.7	30.2
заключаться	v	25.8	73.3	129.5	15.1
корпус	s	45.3	74.4	77.2	46.6
лечь	v	110.1	38.5	23.1	71.8
доказать	v	52.1	68.5	90.1	32.8
последствие	s	25	88.8	129.3	0
присутствовать	v	45.2	93.5	86.8	17.6
фон	s	45.7	83.7	84.2	29
проверка	s	27.3	78.6	122.7	13.9
ручка	s	96.8	35.1	31.2	79.4
установка	s	0	0	242.3	0
ладонь	s	200.6	29	0	12.6
двести	num	49.6	30.4	30.7	131
трудовой	a	20.5	77.5	133.4	10.1
повторить	v	142.3	49.4	25.8	23.9
прежде	adv	99.2	91.7	50.2	0
больно	adv	97.5	29.9	28	85.7
оборона	s	25.2	133.8	82.1	0
бюджет	s	0	241.1	0	0
крепкий	a	109.9	58.8	30.7	41.6
параметр	s	0	0	241	0
удивиться	v	178	32.6	0	30.2
невозможный	a	53.7	78.1	74.8	34
вход	s	81.3	58.1	49.3	51.7
рассмотрение	s	0	0	240.4	0
готовиться	v	62.6	96.9	30.2	50.4
подписать	v	38	117	48.6	36.5
столько	advpro	44.3	67.8	47.4	80.6
отмечать	v	20.2	72.3	100.8	46.6
площадка	s	71.1	81.3	53.1	34
слух	s	77.9	97.5	27.3	36.5
князь	s	144.1	51.8	43	0
шестой	anum	53.4	39.6	24.8	121
задание	s	37	47.4	96.3	58
дальний	a	83.1	78.4	55.8	21.4
эксперимент	s	18.9	62.5	156.9	0
изучать	v	40	58.9	97.7	41.6
бабка	s	88.1	0	0	149.9
приобрести	v	37.1	97	84.4	18.9
шестьдесят	num	42.1	22.2	0	172.6
разработать	v	0	0	236.8	0
корень	s	45.3	64.5	104	22.7
разобраться	v	72.6	61.8	34	68
следить	v	96.9	73.5	40.7	25.2
испытывать	v	81.5	78.6	64.6	11.3
паспорт	s	51.6	50	49.9	84.4
выступление	s	23.9	145.7	52.4	13.9
колесо	s	82.6	71.6	37.2	44.1
исполнительный	a	0	0	235.3	0
пахнуть	v	131	32.4	0	71.8
мощный	a	54.7	99.8	80.6	0
гореть	v	133.7	48.4	0	52.9
передавать	v	43.3	52.6	55.7	83.2
живот	s	120	30.3	35.2	49.1
научиться	v	59.6	62.3	45.4	66.8
соседний	a	86.9	61.6	39	46.6
секретарь	s	46.7	121.9	42.5	22.7
какой-либо	apro	22.3	79.7	131.6	0
подготовить	v	26.4	109.9	74.4	22.7
пьеса	s	28.3	159.3	20.5	25.2
метро	s	59.2	53.2	21.1	99.5
явиться	v	96.1	68.8	68	0
гриб	s	51.2	29.8	35.5	115.9
буква	s	80.2	52.3	58.2	41.6
недостаток	s	25.8	77.3	114	15.1
спасти	v	96.1	82.3	24.8	29
угроза	s	41.7	102.5	88	0
ноябрь	s	21.2	118	68.9	23.9
зеркало	s	112.7	50.1	32.5	36.5
терять	v	83.4	76.8	47.6	23.9
признание	s	25.4	72.1	134	0
постановление	s	0	0	231.5	0
набор	s	20.3	56.4	130.8	23.9
заранее	adv	62.6	70.4	53	45.4
яблоко	s	51.3	69.2	25	85.7
суметь	v	92.4	97.2	29.9	11.3
коллектив	s	24.4	111.1	71.3	23.9
виноватый	a	117.9	53.1	25.5	34
оценить	v	41.4	77.2	91	20.2
класть	v	48	27.1	26.1	128.5
продолжаться	v	45.4	95	68.9	20.2
отдыхать	v	50.2	45.5	25.2	108.4
экран	s	73.8	86.1	42.9	26.5
блин	s	0	0	0	229.3
седьмой	anum	47.8	32.2	19.3	129.8
новость	s	61.3	84.5	34.2	49.1
творчество	s	24.7	114.8	75.6	13.9
американец	s	32.9	144.7	28.6	22.7
закончиться	v	44.7	84.4	29.2	70.6
подтвердить	v	71	68	79.7	10.1
расстояние	s	47.4	44.7	116.1	20.2
ткань	s	25.1	46.9	119.9	36.5
молча	adv	165.2	30.4	0	32.8
коллега	s	51.5	123.3	53.5	0
палата	s	63.5	81.3	64.6	18.9
покупатель	s	21.6	73.6	80.1	52.9
транспорт	s	20.5	71.8	114.3	21.4
ль	part	0	0	0	228
указанный	a	0	0	227.6	0
потеря	s	35.3	91.6	100.6	0
нож	s	103.9	46.8	38.8	37.8
устраивать	v	53.7	71.2	39.3	63
испытание	s	23.2	86.2	117.5	0
произвести	v	47.1	81.2	88.4	10.1
мост	s	83.8	58.7	47.6	36.5
посадить	v	69.5	51	25.3	80.6
повезти	v	73.8	61.3	24.2	66.8
камера	s	70.3	71.4	51.5	32.8
отдых	s	45.2	71.8	57.1	51.7
младший	a	73.3	62.3	48.5	41.6
дно	s	99.4	58.5	48.8	18.9
вагон	s	102.3	58.8	31.7	32.8
впереди	adv	112.4	50.5	23.5	39.1
вообще-то	part	43.9	25.6	18.6	137.3
разрешить	v	71.7	71.3	46.6	35.3
вдоль	pr	91.6	46.3	68	18.9
отпуск	s	43.8	51.5	36.2	93.2
пятница	s	20.7	43.2	19.5	141.1
оборудование	s	0	0	224.4	0
кость	s	73.8	34.1	86.3	30.2
восточный	a	33.9	81.7	93.6	15.1
полковник	s	152.3	60.6	0	11.3
кадр	s	36	97.7	55.2	35.3
важно	adv	45.7	78.6	79.7	20.2
изображение	s	27.4	43.4	136.5	16.4
следствие	s	38.9	83.1	101.6	0
двигатель	s	25	103.8	82	12.6
смешной	a	67.7	60.3	19.8	75.6
помимо	pr	28.2	90.8	89.1	15.1
мечтать	v	83.7	82.2	27	30.2
вечный	a	87.6	81.3	41.6	12.6
полоса	s	60.3	52.8	94.8	15.1
отказ	s	24.3	69.3	129.3	0
эффективность	s	0	0	222.8	0
итак	conj	55.6	68	70.2	29
металл	s	29.8	54	138.9	0
сказка	s	54.3	60.8	47.1	60.5
зря	adv	91.8	43.5	20.5	66.8
сочинение	s	29.4	58	85.9	49.1
забывать	v	66.1	72.9	43.1	40.3
соединение	s	0	0	222.4	0
еда	s	74.5	54.7	27.2	65.5
психологический	a	0	0	221.7	0
инженер	s	63	73.9	45.5	39.1
вес	s	31.6	60.7	110.1	18.9
воздействие	s	0	0	221	0
заказ	s	32.4	79.8	59.5	49.1
передний	a	45.8	42.9	118	13.9
внутри	pr	44	68.5	98	10.1
памятник	s	43.3	90.3	51.5	35.3
китайский	a	31.9	71.1	94.4	22.7
беда	s	91.8	81.1	24.2	22.7
лоб	s	162.3	31	0	26.5
водитель	s	73.3	77.3	30.1	39.1
удобный	a	51.2	60.1	65.4	42.8
одинаковый	a	43.6	43.4	99.6	32.8
диван	s	114.2	32.1	0	73.1
обратный	a	47.4	49.7	102	20.2
переходить	v	48.4	49.3	73.3	47.9
описание	s	0	0	218.9	0
