межнациональный	a	0.0	0.0	0.7	0.0	3.7	14.8
мираж	s	7.4	8.3	8.0	7.4	2.6	6.8
мотаться	v	12.9	8.4	13.0	7.4	1.1	4.5
мыс	s	6.9	20.7	5.8	19.3	14.3	5.6
наброситься	v	11.2	13.8	12.2	16.3	10.3	3.7
надзорный	a	0.0	0.0	0.0	0.0	0.0	3.4
неограниченный	a	5.0	4.2	2.8	7.4	7.3	7.9
неустойчивый	a	5.8	4.5	3.5	5.9	7.3	6.9
ну-ну	intj	15.9	12.7	14.8	3.0	0.0	1.5
обрезать	v	10.5	8.8	8.0	1.5	5.1	6.3
одарить	v	3.7	5.1	8.6	11.9	7.0	7.6
осмотреться	v	11.3	13.9	15.3	1.5	3.7	2.7
отбрасывать	v	13.8	10.2	9.6	4.5	8.4	4.4
периферия	s	3.4	2.0	3.0	4.5	6.2	8.7
пластик	s	1.9	3.8	4.4	14.8	7.7	10.2
поддерживаться	v	1.4	0.6	1.8	11.9	4.8	7.9
полимер	s	0.5	0.0	0.0	41.5	1.5	3.2
полис	s	0.0	0.0	2.7	3.0	0.0	11.0
помещик	s	8.2	8.4	3.3	20.8	18.0	8.6
поминки	s	3.0	12.3	14.7	1.5	1.8	4.9
помыть	v	6.0	9.7	11.0	3.0	3.3	4.1
поссориться	v	13.8	10.6	9.7	4.5	5.5	5.3
почесать	v	13.7	12.3	16.2	1.5	2.6	1.9
приклад	s	13.5	9.3	9.4	3.0	7.0	4.7
прихожанин	s	1.2	1.5	4.3	5.9	2.2	11.0
прозаик	s	0.5	5.8	4.5	16.3	13.2	11.6
промах	s	9.0	9.2	7.5	11.9	11.0	7.2
процитировать	v	1.8	5.2	4.6	7.4	5.9	10.4
разворачивать	v	12.2	8.2	10.1	11.9	7.0	5.5
размещать	v	1.1	0.0	1.1	4.5	2.2	11.2
разогнать	v	7.3	9.5	10.5	5.9	4.8	6.5
раскладывать	v	11.3	8.6	11.5	4.5	7.0	4.8
рассчитываться	v	1.8	2.7	2.4	3.0	3.3	6.0
растянуться	v	9.4	9.8	10.5	5.9	9.5	5.7
рентгеновский	a	6.6	2.3	2.0	7.4	2.9	4.5
рефлекс	s	5.0	5.4	5.8	10.4	8.4	5.6
роддом	s	1.1	2.8	6.5	0.0	1.8	8.1
розыгрыш	s	2.8	4.2	5.4	11.9	16.9	10.7
семинария	s	2.5	4.5	2.3	4.5	14.3	10.1
сентиментальный	a	5.3	6.4	7.9	16.3	15.4	8.1
сигара	s	11.9	7.0	11.1	5.9	5.1	6.2
сменять	v	11.0	5.1	7.3	11.9	8.8	6.5
смести	v	8.5	6.4	10.8	13.3	11.0	6.1
температурный	a	2.1	1.0	1.0	4.5	0.7	3.6
улика	s	13.7	8.1	11.9	3.0	9.5	4.4
хлестать	v	19.1	13.6	12.4	10.4	4.8	3.0
хлопок	s	4.6	5.0	10.1	10.4	13.2	5.4
ходьба	s	9.0	8.4	8.7	5.9	8.4	6.1
хозяйский	a	13.3	13.8	12.6	7.4	4.0	3.0
целенаправленный	a	0.7	0.8	1.5	5.9	3.3	6.9
цемент	s	10.5	6.5	5.8	16.3	11.0	5.2
цыпленок	s	6.2	9.2	9.2	16.3	11.4	4.0
чернеть	v	16.1	16.8	13.4	4.5	2.9	2.2
четвереньки	s	14.5	13.3	14.8	14.8	6.2	2.1
швед	s	1.6	3.3	4.6	3.0	9.2	10.8
шип	s	6.7	6.1	5.4	4.5	3.3	3.2
штрафной	a	7.1	5.0	2.6	4.5	11.0	10.0
эвакуировать	v	11.3	8.2	2.9	4.5	18.3	9.1
этнос	s	0.0	0.0	0.0	0.0	0.0	9.0
а-а-а	intj	6.7	10.1	12.6	0.0	5.1	2.2
адресат	s	2.5	3.2	3.9	1.5	9.2	8.2
адъютант	s	30.8	13.9	6.2	14.8	12.5	3.7
ария	s	2.7	5.2	4.8	16.3	12.1	11.3
астраханский	a	0.5	1.0	2.0	0.0	2.2	7.9
браслет	s	12.6	10.5	10.6	7.4	4.4	4.6
бронза	s	6.9	5.4	5.7	17.8	5.5	8.5
бум	s	1.2	1.4	3.6	1.5	18.3	11.0
взирать	v	4.1	5.0	10.7	4.5	7.7	6.2
влезать	v	10.1	9.2	9.7	11.9	12.8	5.5
влечение	s	4.6	2.7	5.7	10.4	2.9	3.8
восхождение	s	6.9	4.1	4.1	3.0	8.4	7.1
воткнуть	v	10.8	11.5	14.0	3.0	4.8	3.4
впечатлять	v	1.1	3.8	4.1	1.5	9.2	11.4
генерал-лейтенант	s	5.3	3.1	5.8	5.9	8.4	10.3
герцог	s	4.8	8.1	9.1	1.5	4.8	6.0
гестапо	s	66.8	4.9	2.1	1.5	5.9	3.6
греться	v	16.8	11.8	11.4	10.4	7.3	3.4
губка	s	6.4	7.7	11.6	4.5	3.7	4.3
декабрист	s	3.2	7.0	4.1	13.3	33.4	8.2
десантник	s	4.2	1.3	5.4	0.0	4.0	12.4
душно	adv	18.4	13.2	11.8	7.4	4.4	2.9
забой	s	8.5	2.6	1.8	3.0	14.3	6.2
заглушить	v	13.7	10.9	11.1	14.8	5.1	3.5
закружиться	v	12.8	15.5	12.5	5.9	3.7	3.2
запчасти	s	3.5	2.4	3.0	1.5	4.0	12.0
католик	s	1.2	1.0	3.9	4.5	5.9	8.5
кинжал	s	8.9	7.0	12.6	7.4	8.1	4.7
клевать	v	9.4	16.6	11.7	5.9	4.0	3.9
консервный	a	12.8	13.1	9.9	8.9	6.2	4.5
коситься	v	18.1	11.0	14.2	4.5	4.4	2.5
крыться	v	3.4	2.4	5.3	11.9	6.6	8.7
лицензирование	s	0.0	0.0	0.0	0.0	0.0	11.9
личинка	s	11.0	3.2	2.2	3.0	2.9	2.2
лужайка	s	8.0	9.8	9.0	5.9	15.0	5.8
машинный	a	9.2	11.1	5.5	22.2	6.2	4.0
метла	s	7.4	11.8	13.3	5.9	8.4	4.0
миллиметр	s	3.4	4.9	4.6	11.9	9.9	5.9
монополист	s	1.2	0.0	0.0	0.0	0.7	15.8
наивность	s	5.0	5.9	6.4	22.2	9.2	8.8
наклоняться	v	21.3	11.2	11.5	8.9	2.6	3.1
напоить	v	9.6	13.7	10.6	4.5	5.9	4.3
наркотический	a	1.4	0.8	4.1	3.0	0.0	8.5
наставление	s	6.0	5.4	5.1	11.9	6.2	6.5
настигнуть	v	10.1	10.9	11.8	4.5	5.1	4.6
нелепо	adv	10.1	13.6	11.3	7.4	5.9	4.6
нескончаемый	a	5.0	10.4	9.2	5.9	9.2	6.7
несовершенство	s	4.6	4.3	3.5	1.5	5.5	8.5
неудачно	adv	6.4	6.9	8.0	5.9	5.1	7.7
однообразный	a	8.7	9.2	7.8	7.4	12.8	5.0
опаска	s	10.5	12.2	12.5	13.3	6.6	4.1
основополагающий	a	0.0	0.9	1.6	0.0	3.3	8.4
отводиться	v	1.6	1.0	2.2	7.4	7.7	8.8
отдаться	v	7.8	9.2	10.8	11.9	4.0	4.6
пакетик	s	5.5	6.7	12.8	3.0	2.9	4.4
пародия	s	2.1	2.6	3.2	26.7	15.4	10.4
перевязать	v	18.4	12.7	10.9	7.4	5.9	3.3
пересчитать	v	6.6	6.8	10.8	1.5	6.2	6.0
перечитать	v	8.2	8.7	7.5	8.9	9.9	6.6
побуждение	s	5.1	5.1	4.8	5.9	11.4	6.0
подобраться	v	13.1	11.4	11.4	3.0	6.2	4.7
подрагивать	v	14.5	16.5	16.2	0.0	0.0	1.3
помещать	v	2.1	2.0	2.9	5.9	8.4	7.6
по-немецки	adv	9.9	12.3	8.5	5.9	14.7	5.8
портвейн	s	1.8	14.8	14.4	3.0	2.2	4.1
практиковать	v	2.3	1.1	3.3	3.0	3.3	9.4
предпочтительный	a	0.0	0.8	2.9	0.0	4.4	8.7
презерватив	s	0.0	1.0	9.3	0.0	0.0	5.8
преувеличивать	v	6.9	7.5	8.0	10.4	11.4	6.7
призрачный	a	10.3	8.1	10.5	11.9	9.2	5.3
принято	adv	2.3	3.3	4.9	8.9	11.7	9.9
пристроиться	v	8.9	12.7	13.7	3.0	7.3	3.8
продление	s	2.1	1.1	1.8	3.0	3.7	8.0
промышленник	s	4.6	1.0	1.7	4.5	10.6	13.5
профилактический	a	0.7	1.0	1.8	0.0	1.8	7.2
процедить	v	7.4	9.2	13.5	3.0	5.5	3.4
пятидесятый	anum	2.3	7.9	5.7	4.5	15.4	9.2
раздвинуть	v	13.3	11.1	14.2	1.5	4.4	2.5
разливать	v	10.1	10.9	13.3	0.0	5.1	3.7
разложение	s	3.9	3.5	3.4	5.9	5.5	5.2
размножение	s	1.9	3.1	2.1	0.0	1.8	4.0
разрывать	v	8.5	9.8	9.7	7.4	7.3	4.6
распадаться	v	5.1	5.6	6.1	4.5	7.3	6.2
резонанс	s	0.5	2.3	3.4	3.0	4.0	9.5
ров	s	18.3	9.1	10.0	1.5	8.8	3.3
родственница	s	3.9	9.2	11.1	14.8	9.2	5.2
розочка	s	0.3	1.4	25.0	0.0	1.1	1.0
руины	s	3.0	5.2	8.7	5.9	8.4	7.8
свинец	s	6.4	3.5	7.1	4.5	4.8	5.0
симметрия	s	2.8	1.4	3.5	4.5	1.1	2.1
синоним	s	1.1	3.7	2.7	7.4	4.4	6.0
сиреневый	a	7.3	12.9	11.8	17.8	5.5	3.8
слать	v	6.7	8.8	8.6	14.8	15.4	5.9
сливки	s	5.7	5.2	7.8	14.8	8.4	7.1
снаряжение	s	8.3	6.0	4.2	14.8	9.9	9.4
согнуть	v	13.5	8.9	10.6	3.0	5.1	3.5
старческий	a	11.0	8.2	12.1	3.0	5.5	3.4
стащить	v	19.7	11.8	14.1	3.0	6.2	1.9
столбик	s	12.6	10.9	9.6	13.3	11.7	3.4
сторонка	s	16.8	14.3	11.6	13.3	7.3	3.1
талон	s	4.2	5.8	7.3	3.0	8.1	7.2
тончайший	a	12.4	7.7	6.4	14.8	11.7	6.3
туберкулез	s	4.6	2.8	4.1	11.9	14.3	9.1
угадываться	v	8.3	9.2	12.7	5.9	6.2	4.9
уныло	adv	15.9	13.8	13.5	4.5	4.8	2.8
упадок	s	3.2	2.0	3.8	10.4	9.9	9.7
фиг	s	2.1	4.1	14.8	1.5	0.0	2.1
цыганский	a	5.7	8.2	7.3	11.9	7.3	8.8
электорат	s	0.0	0.0	0.6	0.0	0.0	15.9
этюд	s	2.7	3.7	4.7	13.3	13.6	9.1
адский	a	6.0	7.8	10.2	7.4	6.6	5.8
безуспешно	adv	4.8	6.4	7.5	3.0	5.9	8.6
братия	s	1.1	5.5	5.2	3.0	6.2	8.3
вверху	adv	18.1	14.1	7.3	8.9	4.4	3.3
веер	s	11.2	9.8	11.1	5.9	5.1	4.6
взмолиться	v	12.2	13.2	15.0	8.9	2.6	2.1
вкладчик	s	0.0	0.0	2.9	0.0	2.6	11.3
возмездие	s	7.1	5.4	9.2	10.4	6.6	7.0
восстать	v	2.8	6.4	7.7	14.8	8.4	6.6
вхождение	s	0.7	0.0	1.6	1.5	2.6	11.0
генерация	s	0.0	0.0	0.6	0.0	1.8	3.9
гладко	adv	13.8	9.8	8.9	11.9	9.9	5.0
голосок	s	17.4	14.7	13.3	0.0	2.6	2.4
грохнуть	v	8.0	11.4	17.7	1.5	2.9	1.9
гуманный	a	6.6	5.0	4.4	11.9	8.8	8.6
денежки	s	8.9	3.7	15.8	0.0	2.2	4.4
довольствоваться	v	3.9	3.7	6.1	8.9	9.2	8.8
додуматься	v	8.3	13.4	10.8	4.5	5.1	4.4
заведующая	s	6.6	7.8	10.6	11.9	5.5	6.0
завезти	v	4.8	8.2	7.0	7.4	13.2	7.9
задремать	v	11.7	13.8	14.2	1.5	4.0	2.8
зажить	v	11.0	10.5	10.9	4.5	4.4	4.6
заманчивый	a	7.4	6.0	5.3	10.4	8.1	7.9
заносить	v	11.2	11.6	8.4	5.9	7.7	5.5
заседатель	s	1.6	2.4	1.5	0.0	3.3	4.0
заслуженный	a	5.3	6.8	4.5	14.8	5.5	9.6
застенчивый	a	10.6	13.7	7.1	26.7	9.5	5.7
зашептать	v	22.1	13.8	14.2	3.0	1.1	1.5
звонко	adv	19.7	15.0	12.6	4.5	1.8	2.4
изогнутый	a	6.7	4.5	5.5	4.5	1.5	2.1
изощренный	a	4.4	2.9	7.3	11.9	9.2	8.5
интерфейс	s	0.0	0.0	0.0	0.0	0.0	3.0
испанец	s	3.0	3.3	3.2	5.9	3.7	11.8
клетчатый	a	13.1	12.3	13.7	3.0	4.8	3.2
клоп	s	6.0	13.2	8.8	28.2	13.2	5.3
клюв	s	9.2	13.3	12.5	10.4	4.0	3.3
колбасный	a	1.6	1.4	2.8	1.5	0.0	4.1
колдун	s	3.5	4.3	17.4	1.5	2.6	3.7
корневой	a	0.0	1.1	3.4	7.4	1.1	5.5
крепление	s	3.2	4.5	1.9	1.5	5.1	8.9
кузнец	s	15.8	5.6	10.5	4.5	3.7	4.2
лоток	s	3.5	11.4	9.2	4.5	5.9	6.4
мембрана	s	1.8	2.0	1.9	0.0	0.0	1.8
мерзнуть	v	11.2	10.7	10.3	3.0	9.5	5.2
многозначительно	adv	13.5	10.5	12.9	5.9	4.0	4.0
монарх	s	0.7	2.7	4.4	13.3	10.6	9.9
наравне	adv	6.7	3.8	4.3	8.9	13.2	8.1
наращивание	s	0.0	0.0	0.0	0.0	3.3	8.0
насильственный	a	3.7	3.7	4.5	4.5	7.3	8.7
натворить	v	12.8	14.3	11.1	0.0	2.9	3.9
начинание	s	1.1	1.7	2.9	14.8	7.3	11.7
некоммерческий	a	0.0	0.0	0.0	0.0	0.0	10.4
неспособность	s	2.3	3.1	3.7	3.0	8.8	8.9
новелла	s	1.6	4.6	2.8	7.4	9.5	10.7
нюхать	v	10.3	13.1	12.8	5.9	2.2	3.5
обдумать	v	12.1	11.8	11.1	7.4	12.1	3.8
обозрение	s	2.7	2.9	3.7	5.9	5.9	9.2
овощной	a	1.4	4.3	5.0	0.0	8.4	9.3
одеколон	s	15.1	10.9	13.0	3.0	4.0	3.1
ожог	s	7.8	4.9	7.8	0.0	4.0	7.2
оперативно	adv	0.5	0.8	1.7	3.0	8.4	10.3
оседать	v	10.8	11.6	8.9	3.0	10.6	5.0
папочка	s	6.2	9.1	13.7	17.8	5.5	4.0
парикмахерская	s	8.2	15.9	7.2	8.9	8.8	5.6
перекрывать	v	3.9	4.5	8.5	3.0	4.4	6.7
плазма	s	1.1	1.4	1.6	0.0	8.8	3.4
плескаться	v	13.7	13.2	12.6	5.9	2.9	3.5
побуждать	v	1.9	2.6	3.0	5.9	6.2	7.1
повязать	v	10.6	8.1	14.6	5.9	4.0	4.0
подмигивать	v	15.4	13.4	13.5	8.9	5.1	2.3
подражание	s	3.7	4.1	3.6	10.4	8.1	9.2
подразумеваться	v	1.4	3.7	4.7	1.5	2.6	7.5
постигать	v	4.8	5.8	7.1	13.3	13.6	6.6
постулат	s	0.5	0.5	3.3	0.0	1.8	7.9
похищение	s	3.5	3.5	6.4	0.0	4.4	10.3
починить	v	13.3	11.9	9.7	8.9	4.8	4.6
почтение	s	6.7	11.5	9.3	8.9	11.7	5.3
прилагать	v	3.0	3.1	2.3	13.3	10.3	6.6
присяга	s	1.8	2.8	6.9	1.5	4.0	8.7
пробуждение	s	6.2	5.5	9.3	8.9	7.3	6.2
просто-напросто	adv	5.7	10.0	7.6	8.9	4.4	7.3
прохлада	s	9.8	11.9	13.2	7.4	2.9	3.4
пытать	v	8.0	11.0	10.7	1.5	6.6	5.4
развиться	v	4.4	3.6	4.0	14.8	7.0	7.2
разнести	v	5.7	10.0	10.8	4.5	5.5	4.9
разорить	v	3.4	6.0	8.7	7.4	14.7	7.3
реактор	s	1.9	2.6	2.0	3.0	3.7	8.1
ремонтировать	v	7.6	7.4	5.1	14.8	7.3	8.6
римлянин	s	3.9	4.0	5.1	1.5	7.0	6.2
рукавица	s	22.7	14.2	6.8	16.3	8.1	2.8
рязанский	a	3.4	4.2	4.5	4.5	8.8	9.2
сауна	s	0.0	1.8	9.8	0.0	3.7	7.9
светило	s	13.7	8.1	9.0	4.5	4.4	5.7
секта	s	2.8	1.9	6.4	26.7	3.3	7.6
сенат	s	3.0	0.9	2.5	5.9	7.7	8.7
слепить	v	9.8	11.1	11.2	10.4	2.6	5.3
слить	v	6.4	4.6	5.7	11.9	5.9	6.7
словесность	s	1.2	4.0	5.7	3.0	7.0	10.2
слышь	adv	13.7	14.2	15.5	1.5	1.1	1.1
смахивать	v	8.2	11.8	10.8	3.0	6.6	5.2
совмещать	v	2.1	2.2	2.8	4.5	8.1	10.0
созвездие	s	9.0	8.9	8.2	14.8	2.9	5.0
солдатик	s	6.6	12.5	12.2	1.5	5.5	4.7
старейший	a	3.2	3.3	1.8	26.7	7.0	11.9
сыпать	v	16.3	11.0	10.8	3.0	8.1	3.8
трактовать	v	0.3	0.0	2.0	4.5	7.0	8.9
трамвайный	a	6.2	15.2	9.4	5.9	8.1	5.5
трение	s	1.6	3.2	3.1	5.9	6.2	6.9
тусовка	s	0.0	0.0	9.0	0.0	0.0	10.4
удалять	v	1.6	1.3	1.6	4.5	4.0	6.9
умерший	s	4.6	5.0	5.6	3.0	6.2	6.6
умудряться	v	2.7	5.8	8.2	4.5	9.5	7.8
управляться	v	5.5	7.5	6.4	3.0	8.4	7.1
упрекнуть	v	15.1	7.5	7.6	11.9	9.5	6.5
файл	s	0.3	0.0	3.5	0.0	0.0	5.3
форменный	a	9.2	11.0	9.7	5.9	8.4	4.6
..уй	s	2.3	17.1	16.0	0.0	0.0	0.0
читательский	a	1.6	2.2	2.2	29.6	13.2	11.0
энтузиаст	s	3.4	4.0	3.3	11.9	10.6	10.9
ярый	a	1.8	2.6	15.5	5.9	3.7	5.1
авось	part	9.4	10.9	7.1	7.4	7.3	6.7
балетный	a	2.3	2.0	3.7	29.6	8.4	12.1
бездонный	a	8.0	9.3	10.6	4.5	2.9	4.8
бич	s	31.9	8.4	6.2	7.4	7.3	4.2
богословие	s	0.0	1.4	0.7	1.5	3.3	5.5
брезент	s	23.4	16.1	8.7	7.4	6.6	3.1
бюджетник	s	0.0	0.0	0.0	0.0	0.0	15.8
вещественный	a	3.2	4.9	3.3	8.9	4.4	3.0
взвизгнуть	v	11.2	12.9	17.9	1.5	0.0	0.9
винный	a	5.0	8.3	9.2	4.5	4.4	7.0
витязь	s	0.5	1.5	5.9	1.5	1.1	11.9
волкодав	s	2.5	2.3	24.5	0.0	0.0	0.8
вскрытие	s	2.8	2.8	5.9	4.5	3.7	6.4
втайне	adv	9.9	10.5	11.4	5.9	6.6	4.5
выгонять	v	7.1	12.4	8.5	4.5	7.0	6.0
геополитический	a	0.0	0.0	0.6	0.0	0.0	13.4
господствовать	v	2.3	2.9	2.2	4.5	11.7	7.5
грабитель	s	4.1	6.1	10.2	4.5	4.8	7.5
гранитный	a	7.8	13.6	9.2	14.8	4.4	4.9
гриф	s	32.6	5.0	5.8	1.5	1.5	4.8
губить	v	8.7	8.1	7.4	5.9	11.0	6.2
девятьсот	num	17.9	15.0	9.4	4.5	5.5	3.1
детально	adv	2.1	1.8	1.6	3.0	4.8	8.0
донесение	s	19.7	10.5	6.8	5.9	9.9	4.6
заботливо	adv	8.5	8.3	11.7	13.3	8.1	4.6
закивать	v	11.5	13.4	16.6	1.5	0.0	1.7
записаться	v	5.0	9.3	7.0	10.4	4.4	7.3
затаить	v	14.0	12.4	10.2	7.4	8.1	4.4
злополучный	a	5.5	8.6	8.3	3.0	7.3	7.9
изолятор	s	4.4	4.1	5.2	4.5	23.1	8.0
импровизация	s	0.9	4.5	3.4	8.9	13.9	11.6
исполком	s	2.8	4.3	3.4	40.0	14.3	10.1
кавказец	s	0.7	2.3	13.7	0.0	4.4	6.9
квитанция	s	5.0	10.1	5.8	1.5	4.8	7.1
кинофильм	s	6.9	6.3	3.3	19.3	10.3	9.6
кластер	s	0.0	0.0	0.0	0.0	0.0	0.6
комбинезон	s	17.9	7.9	9.4	1.5	5.1	5.4
крепиться	v	4.8	6.7	6.9	3.0	4.4	6.8
крестить	v	1.1	4.1	6.8	5.9	3.7	6.8
кровный	a	4.4	4.9	7.2	8.9	12.5	8.1
лизинговый	a	0.0	0.0	0.0	0.0	0.0	10.2
лось	s	11.2	12.4	10.1	5.9	10.3	3.9
мавзолей	s	3.7	6.1	7.6	8.9	7.7	8.5
мах	s	7.6	11.9	10.4	3.0	2.9	4.7
мачта	s	19.9	16.4	5.4	19.3	5.9	3.9
межрегиональный	a	0.0	0.0	0.0	0.0	0.0	10.1
наговорить	v	14.2	12.2	9.3	3.0	6.2	4.5
накрывать	v	8.3	8.4	10.4	4.5	4.0	5.6
намеренно	adv	3.9	4.9	9.2	3.0	3.7	7.3
необратимый	a	1.6	4.3	3.5	1.5	6.2	7.2
неприемлемый	a	1.6	1.7	2.2	5.9	7.0	10.2
несуществующий	a	5.3	6.4	9.7	5.9	9.9	5.9
обжалование	s	0.5	1.3	1.0	1.5	1.8	2.5
обнародовать	v	1.1	1.3	2.4	4.5	4.8	13.2
образцовый	a	5.7	7.7	4.3	23.7	13.2	7.8
обставить	v	8.3	6.7	9.6	11.9	17.2	6.0
оглушить	v	16.1	16.9	11.6	4.5	5.1	2.5
оппозиционный	a	1.8	0.8	1.0	1.5	6.2	13.1
острие	s	9.8	9.3	11.6	5.9	2.6	3.6
отречься	v	6.9	7.5	6.2	11.9	11.7	5.4
очищение	s	3.2	3.1	3.8	4.5	5.5	7.7
палить	v	10.3	14.7	9.9	8.9	5.1	4.5
панорама	s	11.0	3.6	4.3	1.5	11.4	7.6
парнишка	s	12.1	15.1	12.6	7.4	5.9	2.7
перебрать	v	6.4	8.6	10.1	0.0	7.7	5.5
передышка	s	11.7	10.1	8.1	5.9	11.7	5.8
пластина	s	3.4	2.6	5.1	1.5	2.6	5.3
пленник	s	5.3	7.2	11.0	7.4	6.6	5.3
повсеместно	adv	2.1	2.0	3.1	5.9	8.1	8.8
подтвердиться	v	3.4	7.2	5.8	8.9	8.4	7.8
политолог	s	0.0	0.0	1.7	0.0	0.0	14.4
поприще	s	1.2	3.6	5.0	13.3	13.2	9.0
порох	s	9.4	12.2	9.3	4.5	7.0	5.2
посередине	adv	6.4	5.8	10.5	1.5	5.1	5.0
потрепать	v	11.0	14.4	13.2	4.5	2.9	3.1
похвастаться	v	7.8	5.9	8.6	3.0	5.1	7.4
предаваться	v	7.4	6.1	9.1	7.4	8.4	5.9
пренебрегать	v	9.0	6.4	6.0	3.0	7.3	6.8
присаживаться	v	19.0	9.1	14.8	5.9	4.8	1.6
приятельница	s	3.9	6.7	9.0	14.8	10.6	6.9
пробивать	v	9.9	6.9	6.2	7.4	8.8	7.6
пролежать	v	14.5	8.8	8.8	13.3	11.4	5.1
прочтение	s	1.1	1.7	3.5	3.0	9.2	9.6
прядь	s	11.7	9.3	14.4	4.5	2.9	3.1
пьедестал	s	2.7	5.0	4.5	10.4	12.1	10.6
равняться	v	5.3	4.6	3.0	14.8	8.1	8.3
разбивать	v	8.0	6.4	6.9	5.9	8.4	6.2
разъехаться	v	7.3	9.2	11.2	5.9	7.0	5.2
расписка	s	5.8	9.1	7.6	1.5	7.3	5.8
свинцовый	a	13.3	9.3	10.3	4.5	4.4	3.7
скрутить	v	12.2	11.5	13.0	1.5	3.3	2.8
слезть	v	18.3	16.6	10.9	1.5	4.8	2.5
смирно	adv	17.6	9.8	10.7	4.5	2.6	2.7
советоваться	v	12.6	7.4	6.0	4.5	10.6	7.2
сороковой	anum	6.0	10.7	6.4	17.8	10.3	7.8
соседский	a	7.1	8.8	12.2	1.5	3.3	5.2
сочувственно	adv	16.3	10.2	11.3	8.9	4.8	3.8
стеллаж	s	6.4	7.3	11.7	4.5	5.1	4.6
сук	s	16.1	12.8	9.2	1.5	5.1	2.7
тамбур	s	9.9	11.2	14.2	3.0	5.9	3.2
танцевальный	a	5.8	3.1	2.9	7.4	7.0	11.5
тахта	s	14.4	21.6	9.5	5.9	1.8	3.4
тоскливый	a	14.7	15.1	11.3	7.4	4.0	3.5
трапеза	s	1.4	5.2	7.7	4.5	5.9	6.7
требовательный	a	6.2	6.3	6.2	22.2	8.8	7.7
угнать	v	11.3	7.5	7.2	1.5	5.5	7.7
удовлетворенно	adv	12.6	11.8	15.9	3.0	3.7	1.9
указатель	s	11.7	3.3	4.6	1.5	6.6	7.2
умыться	v	15.9	12.5	12.5	1.5	4.4	2.5
упорядочить	v	1.2	1.0	2.2	1.5	4.0	4.3
усиленно	adv	5.3	7.3	4.8	13.3	11.7	8.4
фарфоровый	a	8.7	8.1	11.0	5.9	7.3	4.8
флакон	s	6.7	6.9	7.2	8.9	1.5	6.6
хвастаться	v	13.8	11.9	9.6	5.9	7.3	4.0
целесообразно	adv	0.9	1.0	0.0	4.5	4.4	5.5
черпать	v	7.8	4.2	5.8	7.4	14.7	6.6
шакал	s	6.0	3.3	5.5	0.0	2.6	2.2
экологически	adv	0.0	0.0	1.7	0.0	1.1	8.8
эксклюзивный	a	0.0	0.0	3.0	0.0	0.0	12.1
ярус	s	2.8	4.1	3.8	4.5	5.1	4.0
астрономия	s	1.8	2.4	2.3	5.9	9.2	4.6
безошибочно	adv	7.1	7.0	8.6	11.9	9.9	6.1
бишь	part	1.1	2.9	12.8	4.5	2.6	5.9
бойкий	a	9.8	9.5	9.1	7.4	8.4	5.9
бомбить	v	15.6	7.5	4.7	5.9	12.8	7.6
воедино	adv	3.4	5.1	5.4	1.5	8.1	7.2
волгоградский	a	0.0	0.0	1.0	1.5	7.7	9.3
всенародный	a	1.6	3.5	2.9	22.2	9.2	11.0
выбегать	v	17.4	12.2	9.7	8.9	12.1	3.5
гибкость	s	3.9	2.4	2.0	3.0	7.7	7.0
горох	s	7.4	11.6	7.2	1.5	11.0	3.8
грешник	s	3.2	3.8	6.4	10.4	2.9	2.9
дворцовый	a	4.1	6.3	6.9	22.2	7.3	6.8
двухкомнатный	a	1.9	6.8	11.5	0.0	4.0	6.5
десант	s	8.9	6.1	3.5	4.5	19.4	9.1
диктатор	s	3.4	3.2	3.3	5.9	12.1	11.2
династия	s	0.5	2.9	3.8	13.3	7.3	8.8
дистанционный	a	1.1	0.5	2.3	0.0	0.7	6.2
добросовестно	adv	8.0	5.5	5.6	14.8	12.8	7.3
драматургия	s	0.0	1.4	1.5	25.2	11.0	13.2
духовно	adv	2.5	2.4	2.8	10.4	9.9	8.6
забираться	v	13.5	9.5	10.0	19.3	9.5	4.4
завал	s	6.7	6.7	6.1	4.5	8.8	8.2
загреметь	v	18.1	16.4	11.2	4.5	4.4	2.4
заказной	a	0.3	2.2	6.8	1.5	3.3	9.5
закупать	v	1.4	1.9	3.0	1.5	4.0	12.1
изогнуть	v	6.9	4.1	4.2	0.0	1.5	1.3
карлик	s	11.7	4.3	12.8	1.5	2.2	3.7
квалификационный	a	0.0	0.0	0.0	0.0	2.9	6.6
кишечник	s	1.2	1.0	3.8	3.0	1.1	6.9
кнопочка	s	69.7	2.0	3.5	3.0	0.0	2.0
корыто	s	11.0	12.2	10.7	5.9	3.7	4.5
ласточка	s	8.2	10.5	7.6	7.4	4.8	6.0
лимит	s	1.9	1.8	2.1	5.9	1.5	9.8
любящий	a	6.2	5.1	6.9	4.5	3.7	6.3
маньяк	s	2.7	2.2	14.3	1.5	0.0	5.5
материться	v	8.7	10.5	13.7	0.0	4.8	3.3
маяться	v	7.8	12.9	12.5	3.0	1.8	3.8
медвежий	a	8.9	7.3	8.2	11.9	11.7	5.4
мерещиться	v	9.4	13.3	11.9	7.4	13.6	2.9
напоминание	s	4.1	6.4	7.0	3.0	8.1	6.7
напрягать	v	9.0	7.8	8.9	7.4	3.7	4.2
насильно	adv	7.6	10.4	7.5	3.0	4.8	6.3
настрой	s	0.7	2.7	3.5	0.0	4.8	9.6
